place_id,name,category,primary_type,website,phone,address,town,email
ChIJ-VicO5eNwokRt-MKwrfndJA,McLeod Brothers Inc.,roofer,roofing_contractor,http://www.mcleodbrothers.com/,(914) 636-3404,"30 Church St Suite 26, New Rochelle, NY 10801, USA",New Rochelle,vinny.mcleod@verizon.net
ChIJQYVM_juTwokRt5XcYFuLxuQ,Lion Roofing,roofer,roofing_contractor,https://lionservicesllc.com/new-rochelle-ny/,(914) 278-7600,"37 Plain Ave #3, New Rochelle, NY 10801, USA",New Rochelle,info@lionservicesllc.com
ChIJIdaG-wzuoi4RVLaj2e6a_v0,Brightside Roofing and Siding,roofer,roofing_contractor,http://www.brightsideny.com/,(914) 222-4471,"64 Willow Ave, Pelham, NY 10803, USA",New Rochelle,info@brightsideny.com
ChIJZ7ChQI80bikRbLVfS0doVLI,City Roofing Company NYC,roofer,roofing_contractor,https://cityroofrepairnyc.com/?utm_source=gbp,(718) 310-7333,"2203 Hunter Ave, Bronx, NY 10475, USA",New Rochelle,contact@cityroofrepairnyc.com
ChIJMzvLD9ONwokRhNRhsAJ5JMw,JL Hernandez Landscaping Inc.,landscaper,general_contractor,https://www.jlhernandezlandscapinginc.com/,(914) 906-8958,"29 Bartels Pl, New Rochelle, NY 10801, USA",New Rochelle,jlhernandez0119@gmail.com
ChIJZ6OGlJiNwokRXsP8UUnlgBI,Joseph Bulfamante & Son Inc.,landscaper,general_contractor,http://www.josephbulfamanteandson.com/,(914) 365-1355,"27 Bartels Pl, New Rochelle, NY 10805, USA",New Rochelle,josephbulfamante@gmail.com
ChIJe-j2yJiNwokRVuKbLncNV2s,Mario Pansarella and Sons Landscaping,landscaper,general_contractor,https://westchesterlandscaping.com/,(914) 760-6684,"20 Pine St, New Rochelle, NY 10801, USA",New Rochelle,mplands@aol.com
ChIJ3Wboc3aNwokREtWnPxaBuqw,Anthony Bulfamante & Son Inc,landscaper,general_contractor,http://www.anthonybulfamanteandson.com/,(914) 235-6149,"99 Colonial Pl, New Rochelle, NY 10801, USA",New Rochelle,abandson@gmail.com
ChIJT-DUUjeTwokRZVDyKgnGViA,Legarden Designs,landscaper,general_contractor,http://legardendesigns.com/,(914) 907-5409,"145 Maywood Rd, New Rochelle, NY 10804, USA",New Rochelle,legardenlisa@gmail.com
ChIJqxuwsH2NwokRtXlqGSpMwm0,Lucente Nursery (Formerly Liebs Nursery),landscaper,farm,http://lucentecorp.com/wp/,(914) 632-5599,"1 Askins Pl, New Rochelle, NY 10801, USA",New Rochelle,info@lucentecorp.com
ChIJp-eTrpqNwokRRl_dZVmzJvA,CSI Landscaping,landscaper,general_contractor,http://www.csilandscaping.com/,(914) 235-2953,"37 Park Pl, New Rochelle, NY 10801, USA",New Rochelle,csilandscape@verizon.net
ChIJz5-7gM6NwokRe2x9EbpKUEU,FIVE STAR TREE SERVICE,landscaper,service,https://five-star-landscaping.com/,(914) 987-4888,"134 Union Ave, New Rochelle, NY 10801, USA",New Rochelle,fivestar1425@gmail.com
ChIJoSn04CGSwokRuBII3EJxN_M,Zavaglia Associates,landscaper,general_contractor,https://zavaglia-associates.com/,(914) 236-0387,"1890 Palmer Ave, Larchmont, NY 10538, USA",New Rochelle,admin@zavaglia-associates.com
ChIJcVKfJ2eF400RrXFN-7iA7xI,Seven Plus Painting Services,painter,,https://www.sevenpluspaintingservices.com/,(914) 268-5148,"Alpha Pl, New Rochelle, NY 10805, USA",New Rochelle,contact@sevenpluspaintingservices.com
ChIJ__9vcpqNwokRbeY9-iO0Epc,Camero Painting llc,painter,,https://www.cameropaintingllc.com/,(914) 208-4547,"1 Shearwood Pl, New Rochelle, NY 10801, USA",New Rochelle,contact@cameropaintingllc.com
ChIJnyQ_rheNwokRtDqYrtZDaUA,WB Flooring Inc,flooring,general_contractor,https://wbflooringincny.com/,(914) 563-2174,"78 Weyman Ave, New Rochelle, NY 10805, USA",New Rochelle,info@wbflooringincny.com
ChIJi3a9cZvNkqYRuwYRkdG1ElQ,914 Handy,flooring,general_contractor,https://914handy.com/,(914) 353-4948,"354 Westchester Ave, Mt Vernon, NY 10552, USA",New Rochelle,contact@914handy.com
ChIJR8hJPlqNwokRwhl4e5LnkoU,Elite New Rochelle Exterminator,pest_control,service,https://elitenewrochelleexterminator.com/,(914) 451-3491,"466 B North Ave, New Rochelle, NY 10801, USA",New Rochelle,info@elitenewrochelleexterminator.com
ChIJGWGAfgohtIgRGC5mcdS1Zw4,Westchester Tick & Mosquito Control Inc.,pest_control,service,https://westchestertickandmosquito.com/,(914) 346-3374,"49 Rhodes St, New Rochelle, NY 10801, USA",New Rochelle,westchestertickandmosquito@gmail.com
ChIJe-j2yJiNwokRzeKcuSPqPFI,Mosquito Corp,pest_control,service,https://mosquitocorp.com/,(914) 222-4154,"11 1st St, New Rochelle, NY 10801, USA",New Rochelle,salpansarella@gmail.com
ChIJJRMZx06LwokRj3EqnNbB28s,"Dependable Exterminating Co., Inc.",pest_control,service,https://dependableexterminating.com/,(718) 824-4444,"2812 Coddington Ave, Bronx, NY 10461, USA",New Rochelle,service@dependableexterminating.com
ChIJm4ydPQCNwokRyq9y0gI8gVA,Tiso Appliances,appliance_repair,home_goods_store,https://www.tisoappliances.com/,(914) 738-1221,"107 Wolfs Ln, Pelham, NY 10803, USA",New Rochelle,twfootsteps@gmail.com
ChIJazK3J42NwokReypyudxeI20,Knotz Hair Studio,salon,hair_salon,http://www.knotzhairstudio.com/,(914) 576-3931,"241 Main St, New Rochelle, NY 10801, USA",New Rochelle,knotzhairstudio@gmail.com
ChIJXancPBmNwokRfUwsmB2YXfg,Hair by Yuly,salon,beauty_salon,http://hairbyyuly.com/,(914) 625-0482,"90 Nardozzi Pl, New Rochelle, NY 10805, USA",New Rochelle,yulygr05@gmail.com
ChIJPdnrJbaNwokRmibid2jqvqY,The Gentleman's Lab,barber,barber_shop,https://thegentlemanslab.co/,(914) 384-8662,"584 A North Ave, New Rochelle, NY 10801, USA",New Rochelle,thegentlemanslab914@gmail.com
ChIJdxPSZGeNwokRCX4lMEs97ck,Soul Fresh Studio,barber,barber_shop,https://soulfreshstudio.co/,(914) 546-7031,"MY SALON SUITE, 90 Nardozzi Pl #104, New Rochelle, NY 10805, USA",New Rochelle,jlopez@soulfreshstudio.co
ChIJ2RBn35CNwokRwbYg-9uydCw,"Dr. Michael Sherman, DDS",dentist,dentist,https://www.newrochellesmiles.com/,(914) 576-0044,"165 Huguenot St, New Rochelle, NY 10801, USA",New Rochelle,info@newrochellesmiles.com
ChIJvxdomZyNwokR8oY6X2icXzI,SEARINGTOWN DENTAL P.C.,dentist,dental_clinic,https://www.stowndental.com/,(914) 632-3132,"140 Lockwood Ave # 101, New Rochelle, NY 10801, USA",New Rochelle,caringmattershomecare010@yahoo.com
ChIJlxnQkJaNwokRjP--5RYyq8Q,New Rochelle Animal Hospital,veterinarian,veterinary_care,http://www.newrochellevet.com/,(914) 636-8106,"98 North Ave, New Rochelle, NY 10801, USA",New Rochelle,newrocvets@gmail.com
ChIJaf1jHJGNwokRPTVcipkj7w8,Legacy Dry Cleaners,dry_cleaner,laundry,http://legacydrycleanersnewro.com/,(914) 740-7477,"146b North Ave, New Rochelle, NY 10801, USA",New Rochelle,info@fixmasterpro.com
ChIJS9TWczaNwokRMLNCWEaL2RY,DryClean NYC,dry_cleaner,laundry,http://drycleannyc.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,(212) 876-9014,"39 Birch St, New Rochelle, NY 10801, USA",New Rochelle,info@drycleannyc.com
ChIJU0ikU_WSwokRluoT3VPUM8s,Wykagyl Cleaners Inc,dry_cleaner,laundry,https://www.newrochellecleaners.com/,(914) 632-7292,"1286 North Ave, New Rochelle, NY 10804, USA",New Rochelle,newrochellecleaners@gmail.com
ChIJy-s_cBqSwokRliqhHVnVchM,Embassy Cleaners,dry_cleaner,laundry,https://embassycleaners.com/,(914) 834-5955,"1895 Palmer Ave, Larchmont, NY 10538, USA",New Rochelle,info@embassycleaners.com
ChIJV1B5Go2NwokRdh_hRErYbUI,Becky Bubbles Laundry Center,dry_cleaner,laundry,https://beckybubbles.com/,(914) 576-9115,"3 Huguenot St A, New Rochelle, NY 10801, USA",New Rochelle,info@beckybubbles.com
ChIJAVVinG-NwokRvHgP2gwz73I,SHALA AUTO REPAIR LLC,auto_repair,car_repair,https://www.shalaautorepair.com/,(929) 219-9089,"20 Charles St, New Rochelle, NY 10801, USA",New Rochelle,shalaautobody@gmail.com
ChIJRTRvnX2NwokRWEpZqNqJ_pc,JMZ Collision & Repairs,auto_repair,car_repair,http://jmzautobody.com/,(914) 740-3556,"85 2nd St, New Rochelle, NY 10801, USA",New Rochelle,info@jmzautobody.com
ChIJkYuBlo2NwokRxnMDZGUOqxQ,New Rochelle Express Service,auto_repair,car_repair,https://www.mobil1express.net/,(914) 401-8184,"39 Huguenot St, New Rochelle, NY 10801, USA",New Rochelle,expresslube39@gmail.com
ChIJN_mloO6NwokRuYI98_n0x0o,"Autobahn Motors, Inc.",auto_repair,car_repair,https://autobahnmotorsnyc.com/,(914) 636-3780,"758 Pelham Rd, New Rochelle, NY 10805, USA",New Rochelle,autobahnmotorsnyc@gmail.com
ChIJbWpQDKuNwokRjGZ8VDMnm-4,Auto Repair Service,auto_repair,car_repair,http://getty.com/,(914) 636-3780,"703 Pelham Rd, New Rochelle, NY 10805, USA",New Rochelle,rjryan@gettyrealty.com
ChIJ0xgfoZiNwokR7Ehm6UeZAUg,RB Fitness | Private Gym,gym,gym,http://rbfitnessny.com/,(914) 602-7688,"681 Main St, New Rochelle, NY 10801, USA",New Rochelle,rbfitnessny@gmail.com
ChIJswHkC1CTwokRMGyJANOyhj4,Freedom Gym,gym,gym,https://freedomgym22.com/,(914) 906-9651,"2325 Boston Post Rd, Larchmont, NY 10538, USA",New Rochelle,u@j.psnqt
ChIJV9O1B0yNwokRrmpmQ8c5psw,LEVEL Fitness Clubs - Pelham,gym,gym,https://levelfitnessclubs.com/,(914) 738-4000,"872 Pelham Pkwy, Pelham Manor, NY 10803, USA",New Rochelle,info@levelfitnessclubs.com
ChIJnfqispSNwokRwZ8oxa_OQyQ,Anahata Yoga and Reiki,yoga,yoga_studio,https://anahatayogaflow.com/,,"Harbor Ln, New Rochelle, NY 10805, USA",New Rochelle,anahata.yoga.and.reiki@gmail.com
ChIJvaQEdWyNwokRLU3AUSALvBA,Radiate Yoga of Westchester,yoga,yoga_studio,https://www.radiateyoga.com/,(914) 557-2858,"19 Second Ave, Pelham, NY 10803, USA",New Rochelle,lisa@radiateyoga.com
ChIJMdGpfLiSwokRDwXk3xXOdTQ,Yoga Haven,yoga,yoga_studio,http://www.yogahaven.com/,(914) 721-0546,"125 Marbledale Rd 2nd Floor, Tuckahoe, NY 10707, USA",New Rochelle,info@yogahaven.com
ChIJw1C546qNwokRLjmCKL7yGu4,Thrive Barre & Fitness,yoga,health,https://www.thrivestudiony.com/,(914) 355-2520,"125 Wolfs Ln, Pelham, NY 10803, USA",New Rochelle,hello@thrivestudiony.com
ChIJ3aGkqQCRwokRahEKi8vF52g,Kaia Yoga and Meditation Mamaroneck,yoga,yoga_studio,https://www.kaiayoga.com/mamaroneck,(914) 341-1576,"112 W Boston Post Rd, Mamaroneck, NY 10543, USA",New Rochelle,mamaroneck@kaiayoga.com
ChIJoS-B7G-NwokRA2THVKtuQN4,Stacy Fields Pilates and Fitness,yoga,gym,https://www.stacyfields.com/,(914) 713-5141,"130 Rhodes St, New Rochelle, NY 10801, USA",New Rochelle,stacy@stacyfields.com
ChIJQ9i2u5WNwokRj66zXVIluZQ,New Rochelle Chiropractic Office,chiropractor,chiropractor,http://newrochellechiropractic.com/,(914) 636-4113,"5 North Ave, New Rochelle, NY 10805, USA",New Rochelle,nrchiro@optonline.net
ChIJ6ymFY6KNwokRwYAK1Pp-tDM,Main Chiropractic Rehabilitation & NP-Family Health of Westchester PLLC,chiropractor,chiropractor,https://www.mainchiropracticonline.com/,(914) 654-1100,"634 Main St, New Rochelle, NY 10801, USA",New Rochelle,mcrc634@gmail.com
ChIJlUJSFo6NwokRWXFcjfnel4A,Pirraglia Theresa L DC,chiropractor,chiropractor,http://www.pirragliachiropractic.com/,(914) 738-2696,"1 Radisson Plaza # 708, New Rochelle, NY 10801, USA",New Rochelle,doctlp6@gmail.com
ChIJpUyIGvSNwokReB08Bn1s3XY,Susi cleaning services,cleaning,service,http://susihousecleaning.com/,(914) 648-6522,"New Rochelle, NY 10801, USA",New Rochelle,susihousecleaningwestchester@gmail.com
ChIJxZYHYoGNwokRrDNJAF0Uvp4,G Apple Cleaning,cleaning,service,https://www.gapplecleaning.net/?utm_source=GMB,(914) 359-3263,"498 Main St office 8, New Rochelle, NY 10805, USA",New Rochelle,gapplecleaningny@gmail.com
ChIJ9aOdYiyNwokRS49czrNTQo4,Ripe Kitchen & Bar,restaurant,caribbean_restaurant,http://www.riperestaurant.com/,(914) 665-7689,"151 W Sandford Blvd, Mt Vernon, NY 10550, USA",Mount Vernon,info@riperestaurant.com
ChIJfWEg0zqNwokRoUNAqJjAfrY,Sugar Cane Rum Village,restaurant,bar,http://sugarcanerumvillage.com/?utm_source=gmb&utm_medium=referral,(914) 371-1791,"472 Franklin Ave, Mt Vernon, NY 10553, USA",Mount Vernon,sugarcanerumvillage@gmail.com
ChIJRYNhMCSNwokRh5B7MUzc_xI,Mount Vernon House of Wings,restaurant,chicken_wings_restaurant,http://www.houseofwingsnyc.com/,(914) 221-5651,"691 E Lincoln Ave, Mt Vernon, NY 10552, USA",Mount Vernon,brhouseofwings@gmail.com
ChIJ0cGcLvGNwokRYweloyJu_Vo,The Cozy Cup,cafe,tea_house,https://www.thecozycupnyc.com/,(914) 412-0042,"5 Broad St W, Mt Vernon, NY 10552, USA",Mount Vernon,thecozycupnyc@gmail.com
ChIJy_F6zm-NwokRGMZaNnw_fGE,Pelville Pastry,cafe,coffee_shop,https://www.pelvillepastry.net/,(914) 740-5243,"300 Fifth Ave, Pelham, NY 10803, USA",Mount Vernon,info@pelvillepastry.com
ChIJ7w9ddHOJ5IcRJjs1e6a1JR8,Little Scratch Coffee Roasters,cafe,coffee_roastery,http://littlescratchcoffee.com/,(563) 543-3383,"113 1st St E Suite B, Mt Vernon, IA 52314, USA",Mount Vernon,info@littlescratchcoffee.com
ChIJFdpvt2yNwokRbQWhz2cMvYI,J Cafe,cafe,restaurant,http://www.jcafepelham.com/,(914) 738-7395,"129 Wolfs Ln, Pelham, NY 10803, USA",Mount Vernon,pelhamjcafe@gmail.com
ChIJXWuHyTeTwokR2aXpGifpk1M,What’s Brewing Cafe,cafe,coffee_shop,http://www.howyabrewingcafe.com/,(914) 222-9281,"5 Fisher Ave, Tuckahoe, NY 10707, USA",Mount Vernon,bgcoffeeshop513@gmail.com
ChIJG6hSpEuNwokRBNLCk9Q-8GQ,AshleysSweetTreatsInc.,bakery,bakery,http://www.ashleyssweettreats.org/,(914) 363-9852,"28 W Sandford Blvd, Mt Vernon, NY 10550, USA",Mount Vernon,sweetsonsandford@gmail.com
ChIJsc0oxCeNwokR3lCMzOH7rwM,Tasty Budz,bakery,restaurant,http://www.tastybudzrestaurant.com/,(914) 218-1459,"161 Gramatan Ave, Mt Vernon, NY 10550, USA",Mount Vernon,tastybudz1026@gmail.com
ChIJO7x7o8nywokRvQbPsD5yT64,Artuso Pastry Foods Corp.,bakery,manufacturer,https://shop.artusopastry.com/,(914) 663-8806,"49 S Macquesten Pkwy, Mt Vernon, NY 10550, USA",Mount Vernon,artusopastry@aol.com
ChIJY_TGAa6SwokRBqho760dufE,Chantilly Patisserie,bakery,bakery,http://chantillybronxville.com/,(914) 771-9400,"135 Parkway Rd, Bronxville, NY 10708, USA",Mount Vernon,info@chantillybronxville.com
ChIJ0TH0E1SNwokR0s1D9j0Tzbw,Adepa Foods LLC,caterer,food,https://www.adepafoodsllc.com/,(914) 562-2656,"5 Gramatan Ave, Mt Vernon, NY 10550, USA",Mount Vernon,adepafoodskitchen@gmail.com
ChIJgxhvRDqGZ0ARgNRSOosNbi4,Nostrano Vineyards,winery,vineyard,http://nostranovineyards.com/,(845) 795-5473,"14 Gala Ln, Milton, NY 12547, USA",Mount Vernon,nostranovineyards@gmail.com
ChIJyYk8Dj2NwokRBJ14OTm3OtU,Colonial Wines and Liquors,winery,liquor_store,https://www.colonialwinesandliquors.com/,(914) 668-1803,"416 E Sandford Blvd, Mt Vernon, NY 10550, USA",Mount Vernon,info@colonialwinesandliquors.com
ChIJK1JYFZ2SwokRVo-AnR8zfTE,Wine Gems,winery,liquor_store,http://www.winegems.net/,(914) 840-4223,"495 New Rochelle Rd, Bronxville, NY 10708, USA",Mount Vernon,david@winegems.net
ChIJS6WnLf_zwokRTkZDom-CERs,Josephine The Plumber,plumber,plumber,https://gas.nyc/,(914) 776-0700,"345 Locust St, Mt Vernon, NY 10550, USA",Mount Vernon,schedule@gas.nyc
ChIJyU2A1BCNwokRw7EUtPb7zj4,Trust Care Plumbing Mt Vernon,plumber,plumber,https://zenapiperun.com/,(914) 547-3309,"18 W 1st St, Mt Vernon, NY 10550, USA",Mount Vernon,info@zenapiperun.com
ChIJAQDAKyGNwokR52sFewGvaj0,verde electric,electrician,service,http://www.verdeelectric.com/contact/,(914) 664-7000,"89 Edison Ave, Mt Vernon, NY 10550, USA",Mount Vernon,info@verdeelectric.com
ChIJxx-SIJWVwokRTuF94jEJIoA,Benfield Electric Supply Co. Inc.,electrician,electrician,https://www.benfieldelectric.com/,(914) 202-4641,"240 Washington St, Mt Vernon, NY 10553, USA",Mount Vernon,marketing@benfieldelectric.com
ChIJtcL1JtmNwokRYfy1pdF7cYg,PG Supply Company,electrician,service,https://pgelectricalsupply.com/,(914) 664-2525,"110 E 3rd St, Mt Vernon, NY 10550, USA",Mount Vernon,info@pgelectricalsupply.com
ChIJGanQDbPywokRs9nZqRNfnx0,J T Oronzio Electrical Contracting,electrician,electrician,https://jtoronzio.com/,(914) 699-0300,"443 N MacQuesten Pkwy, Mt Vernon, NY 10552, USA",Mount Vernon,office@jtoronzio.com
ChIJS7dZXVD3wokREWMwY4qIruk,"Kool Energy Technology, LLC.",hvac,general_contractor,http://www.koolenergytechnology.com/,(347) 789-0789,"404 N Terrace Ave Suite 1, Mt Vernon, NY 10552, USA",Mount Vernon,info@koolenergytech.com
ChIJtbXIqon-TksRF2Pn36YuSkM,Lee Mechanical,hvac,general_contractor,http://leemechanical.pro/,(914) 207-3902,"48 W 2nd St, Mt Vernon, NY 10550, USA",Mount Vernon,dennis@leemechanical.pro
ChIJHUSvl-HzwokRQlcqHfgB8-o,Tribeca Airconditioning corp,hvac,general_contractor,https://www.tribecaair.com/,(914) 363-4420,"3350 Paulding Ave, Bronx, NY 10469, USA",Mount Vernon,tribecaair@gmail.com
ChIJBRLfmYaNwokR8KR4nZrBTWo,Sterling General Contractors INC,contractor,general_contractor,http://www.sterlinggcontractors.com/,(646) 280-5929,"275 E Sandford Blvd #1088, Mt Vernon, NY 10550, USA",Mount Vernon,sterlinggcontractor@gmail.com
ChIJ034P-qCLwokR7m_uGeS3QHM,NGC Group LLC,contractor,general_contractor,http://www.ngconstructiongroup.com/,(347) 547-5047,"21 Orchard St, Mt Vernon, NY 10552, USA",Mount Vernon,contact@ngconstructiongroup.com
ChIJc189u9fzwokRWUXnCLsLq2I,Ozzy Construction Company,contractor,general_contractor,http://ozzyconstructionco.com/,(914) 297-2493,"248 W 1st St, Mt Vernon, NY 10550, USA",Mount Vernon,ozzy061@verizon.net
ChIJF9-yDESnqm8RmTGvOxEzlB8,G & D Masonry Work,contractor,general_contractor,http://ganddmasonrywork.com/,(914) 384-6295,"262 E Prospect Ave, Mt Vernon, NY 10550, USA",Mount Vernon,ganddmasonrywork@gmail.com
ChIJIYmTGc_ywokREWq9Sq6sT6A,"Specialty Construction System, Inc",contractor,general_contractor,http://specialtyconstructionsystem.com/,(914) 668-5812,"100 Pearl St, Mt Vernon, NY 10550, USA",Mount Vernon,info@specialtyconstruction.com
ChIJnwQPeTXmHggRUNYtHaC4LMs,H&K Contracting Services,contractor,service,https://hkcsny.com/,(914) 469-7938,"81 Pondfield Rd, Bronxville, NY 10708, USA",Mount Vernon,hkcsny@gmail.com
ChIJr0KLh_rzwokR5HWQd8ydSXY,"Lifetime Roofing, Chimney & Gutters Westchester",roofer,roofing_contractor,https://roofingsidingwestchester.com/,(914) 415-6600,"2334 Boston Rd #10l, Bronx, NY 10467, USA",Mount Vernon,lifetimecontractor2000@gmail.com
ChIJ6fkCUCGNwokReOyeP55_q6s,A Palmieri Landscaping Co Inc,landscaper,general_contractor,https://apalmierilandscapers.com/,(914) 699-2257,"820 S Fulton Ave, Mt Vernon, NY 10550, USA",Mount Vernon,info@apalmierilandscapers.com
ChIJ6xeLITSNwokR8j_SRMBCCtQ,Rebollo Landscaping,landscaper,general_contractor,http://www.rebollolandscaping.com/,(914) 667-9000,"50 S 3rd Ave, Mt Vernon, NY 10550, USA",Mount Vernon,info@rebollolandscaping.com
ChIJkQDEdSeNwokRHaoBlsKpU4k,D. Ragno Landscaping,landscaper,general_contractor,http://www.dragnolandscaping.com/,(914) 738-0652,"604 Fifth Ave, Pelham, NY 10803, USA",Mount Vernon,info@dragnolandscaping.com
ChIJRdWZFY6J3GURZlQyESATvrI,LD Wallpaper Hanging and Painting,painter,painter,https://ldwallpaperandpainting.com/?utm_source=omg-gbp&utm_medium=webclick,(914) 290-7447,"524 Locust St, Mt Vernon, NY 10552, USA",Mount Vernon,ldwallpaperhanging@gmail.com
ChIJRwDYU4WNwokRHA3176hJH7s,leivijobpainter.com,painter,,https://www.leivijobpainter.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=7288498485477233973,,"132 Archer Ave, Mt Vernon, NY 10550, USA",Mount Vernon,leivi7553@gmail.com
ChIJnenHy4rnwokRhpwT4RS1CLY,Mil's Painting & Construction LLC,painter,painter,https://www.milspainting.com/?utm_source=google&utm_medium=gmb&utm_campaign=seo,(973) 592-9626,"6 Maggiolo Dr, Pearl River, NY 10965, USA",Mount Vernon,milspainting01@outlook.com
ChIJX6ISOkONwokR8Z1ewKHhwVQ,Great American Hardwood Floor Services Inc.,flooring,general_contractor,http://www.greatamericanhardwoodfloors.com/,(914) 482-7671,"462 S 4th Ave UNIT 107, Mt Vernon, NY 10550, USA",Mount Vernon,info@greatamericanhardwoodfloors.com
ChIJH24rXODywokRyH4o2AKt4w0,Woodlawn Floor Supplies Inc,flooring,building_materials_store,http://www.woodlawnfloorsupplies.com/,(718) 798-2600,"271 E 233rd St, Bronx, NY 10470, USA",Mount Vernon,woodlawnfloorsupplies@gmail.com
ChIJI4iaeraTwokRx3iF5mHv0Sc,ABCO Security Solutions,locksmith,locksmith,https://abcolockanddoor.com/,(914) 834-6284,"1991 Palmer Ave, Larchmont, NY 10538, USA",Mount Vernon,abcogarageandlock@gmail.com
ChIJN10dqcrywokRmCo3fqjUEsE,Richard J. Sica Pest Control,pest_control,service,https://richardjsicapestcontrol.com/,(914) 667-5610,"19 N 10th Ave, Mt Vernon, NY 10552, USA",Mount Vernon,info@richardjsicapestcontrol.com
ChIJb9OnRsyMwokRO0BAqsLSr7k,Natural Masters,salon,beauty_salon,https://naturalmastersbynb.com/,(718) 678-8118,"501 S 8th Ave, Mt Vernon, NY 10550, USA",Mount Vernon,info@naturalmastersbynb.com
ChIJ7Ywo6FONwokRIuQGk2i7OTs,Clara's Unisex Hair Salon,salon,hair_salon,http://www.clarashairstudio.com/,(914) 699-6600,"15 W Grand St, Mt Vernon, NY 10552, USA",Mount Vernon,frontdesk@clarashairstudio.com
ChIJbbl7a9DywokR2M_-d785V9A,Shosh Loc Studio,salon,hair_salon,http://shoshlocstudio.com/,(347) 602-2100,"245 W 1st St, Mt Vernon, NY 10550, USA",Mount Vernon,info@shoshlocstudio.com
ChIJDYaXbDeNwokRa5G11uP0iZ8,THE HAIRCUT PRO,salon,barber_shop,http://www.thehaircutpro.com/,(914) 668-4288,"103 E 3rd St, Mt Vernon, NY 10550, USA",Mount Vernon,haircutpro2@gmail.com
ChIJW8UEBUqNwokRs1LSVtrnrBc,B. Sharp Hair Art,barber,barber_shop,https://bsharphairart.com/pages/about-us-1,(914) 325-6092,"17 Fiske Pl, Mt Vernon, NY 10550, USA",Mount Vernon,b.sharp.products.contact.us@gmail.com
ChIJsbNVmFONwokRz8beQZpIV-A,"Anthony DeBenedictis, D.D.S.",dentist,dentist,https://debenedictisdds.com/?utm_source=Next&utm_medium=Google_Website,(914) 665-1121,"51 W Grand St, Mt Vernon, NY 10552, USA",Mount Vernon,drdebenedictis@gmail.com
ChIJH-lolKzywokR-BmwHPBQaAA,Geller Family Dental,dentist,dentist,https://www.gellerfamilydental.com/,(914) 776-1122,"850 Bronx River Rd, Yonkers, NY 10708, USA",Mount Vernon,frontdesk@gellerfamilydental.com
ChIJ3TPjsCGNwokRZbsccepD0nw,Elite Laundry Services,dry_cleaner,laundry,http://www.elitelaundrysvc.com/,(914) 371-1900,"141 W Sandford Blvd, Mt Vernon, NY 10550, USA",Mount Vernon,admin@elitelaundrysvc.com
ChIJnzrDNR-NwokR6QeVhIdJw9M,Metro Auto Repair LLC.,auto_repair,car_repair,http://www.metroautorepairllc.com/,(914) 530-5515,"769 S 3rd Ave, Mt Vernon, NY 10550, USA",Mount Vernon,metroautorepairllc@gmail.com
ChIJ37v30TmNwokRvV_nky_66NM,H & S AUTO TRANSMISSION AND REPAIR INC,auto_repair,car_repair,https://www.hnsautorepairs.com/,(914) 664-3199,"144 E 3rd St, Mt Vernon, NY 10550, USA",Mount Vernon,hnsautorepairs@gmail.com
ChIJeSZMB8vywokRV4AK216BuDE,"East Coast Auto Repair Shop (Mt Vernon, NY)",auto_repair,car_repair,https://www.uhaul.com/,(914) 664-0950,"215 S 11th Ave, Mt Vernon, NY 10550, USA",Mount Vernon,equipmentrecovery@uhaul.com
ChIJdy94tVKNwokRPQQ8g-I4o-g,Gotham Fitness,gym,gym,https://gothamfitnessfamily.com/,(917) 575-6336,"605 N MacQuesten Pkwy, Mt Vernon, NY 10552, USA",Mount Vernon,michael.pommerening@gmail.com
ChIJiaYnmi2NwokRoUyNEwX5q2Y,Real Fit by Ravin Studio,gym,sports_school,https://www.realfitstudio.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=17283251433181355128,,"6 Gramatan Ave, Mt Vernon, NY 10550, USA",Mount Vernon,ravinnorelle@gmail.com
ChIJt43DUaWNwokRpGMg6VYes4s,SANDBOX FITNESS NYC,gym,sports_coaching,https://sandboxfitnessnyc.com/,(914) 361-3486,"7B Stevens Ave, Mt Vernon, NY 10550, USA",Mount Vernon,info@sandboxfitnessnyc.com
ChIJf8rZ-rGSwokRGC9GQ0MJ3Q0,Bronxville Fitness Club,gym,gym,http://www.bronxvillefitnessclub.com/,(914) 771-9771,"72 Palmer Ave, Bronxville, NY 10708, USA",Mount Vernon,emails@bronxvillefitnessclub.com
ChIJqQpXWSyNwokRRyy_ApiaNUI,"Boxingology, LLC.",gym,fitness_center,http://www.boxingologyllc.com/,,"4238 Bronx Blvd Suite C, Bronx, NY 10466, USA",Mount Vernon,boxingology@gmail.com
ChIJ__8j06-SwokRLVcPlNmQuvA,Hot Phiit,yoga,gym,https://www.hotphiitbxvl.com/,(914) 391-7213,"79 Pondfield Rd, Bronxville, NY 10708, USA",Mount Vernon,info@hotphiit.com
ChIJ11DZozaNwokRtaWl7XFi9pw,Martinez Cleaning Services,cleaning,service,https://www.martinezcleaningny.com/,(914) 484-1114,"Fleetwood, NY 10552, USA",Mount Vernon,info@martinezcleaningny.com
