place_id,name,category,primary_type,website,phone,address,town,email
ChIJtRinakPzwokRk7TbymTchN8,Triple A Plaza LLC,appliance_repair,service,https://tripleaplaza.com/ny,(914) 481-2004,"650 Yonkers Ave, Yonkers, NY 10704, USA",Yonkers,
ChIJpSlu9WPywokRSd1Savxg4V0,ateks appliance,appliance_repair,service,http://ateksappliance.com/contact-us.html,(914) 665-5857,"206 S Broadway, Yonkers, NY 10705, USA",Yonkers,
ChIJ49FSei6NwokRBRf25n2u9GU,Dockery's Appliance Repair Service,appliance_repair,service,http://www.dockerysappliance.com/,(914) 664-1227,"104 W 1st St, Mt Vernon, NY 10550, USA",Yonkers,
ChIJPeB0vziNwokRKmoUvr_gfuk,"Belgrove Appliance, Inc.",appliance_repair,service,https://belgroveappliance.com/,(914) 664-5231,"212 S 12th Ave, Mt Vernon, NY 10550, USA",Yonkers,help@stovelady.com
ChIJC22YkdKSwokRdFNZXdLu1m4,Curtos Appliances & Grills,appliance_repair,home_goods_store,https://www.curtos.com/,(914) 793-5600,"1966 Central Park Ave, Yonkers, NY 10710, USA",Yonkers,
ChIJLw0jnBTtwokRSL_beAGiOG8,FASTECH 2000® CORPORATION,appliance_repair,general_contractor,https://www.yelp.com/biz/fastech-2000-yonkers-7,(914) 969-7200,"650 Saw Mill River Rd SHOP-A, Yonkers, NY 10710, USA",Yonkers,
ChIJqYu9YanzwokRkZJsPiXiJng,Sears Appliance Repair,appliance_repair,service,https://www.searshomeservices.com/locations/appliance-repair/ny-yonkers/800-central-park-ave?utm_source=GMBlisting&utm_medium=organic&utm_campaign=GMBinhomerepair,(914) 295-0632,"800 Central Park Ave, Yonkers, NY 10704, USA",Yonkers,
ChIJOfqP7imTwokRh_th5x8-E5c,Elite Refrigeration Services Inc.,appliance_repair,service,https://eliterefrigeration.com/,(914) 222-9173,"700 Nepperhan Ave Bld, Yonkers, NY 10703, USA",Yonkers,servicesupport@eliterefrig.com
ChIJt6hqUsfywokR8rulxuiOyG0,Marcone Supply,appliance_repair,store,http://www.apwagner.com/,(914) 237-7560,"1034 Yonkers Ave, Yonkers, NY 10704, USA",Yonkers,
ChIJKf4xLgCTwokRqmHDrZC-Zs4,HomeFix Plus,appliance_repair,service,,(914) 867-4155,"29 Mohawk Rd, Yonkers, NY 10710, USA",Yonkers,
ChIJFyRscTPtwokRVgeNcO_rMJI,Hair Dimension West,salon,hair_salon,http://www.hairdimensionsalons.com/,(914) 779-5919,"471 Tuckahoe Rd, Yonkers, NY 10710, USA",Yonkers,
ChIJcedhLxvzwokR4BdltgYvkYE,Giselle Elissa Hair,salon,hair_salon,https://www.giselleelissahair.com/,(914) 410-3975,"644 Yonkers Ave, Yonkers, NY 10704, USA",Yonkers,
ChIJlR-q1nrtwokRmEsbOMK7mxM,Hair Hut Studio Salon,salon,hair_salon,http://www.hairhutsalons.com/price-list/,(914) 969-1400,"295 Saw Mill River Rd Suite A, Yonkers, NY 10701, USA",Yonkers,
ChIJoxi2lSmTwokRE9ItnLdBtnk,GlamBar,salon,beauty_salon,http://www.glambarlounge.com/,(914) 222-9777,"2168 Central Park Ave, Yonkers, NY 10710, USA",Yonkers,
ChIJP2wWmIfzwokRCAoDIxCc0Jw,Beauti By Cassandra,salon,hair_salon,https://www.beautibycassandra.com/,(914) 410-3070,"95 Elm St, Yonkers, NY 10701, USA",Yonkers,
ChIJyQG1XQzrwokRb3NLoTELR94,Glazed Color Bar,salon,hair_salon,http://curlyhairspecialistyonkers.com/,,"My SALON SUITES, 55 Cole Street Ste 108, Yonkers, NY 10710, USA",Yonkers,
ChIJpYH2MDXzwokRux6pYB4Rbj8,SeurisBeautysalon,salon,beauty_salon,,(347) 338-9772,"306 New Main St, Yonkers, NY 10701, USA",Yonkers,
ChIJJTAPb0ntwokR27hbKE7orZw,Mirna & Sal Unisex Hair salon,salon,hair_salon,,(914) 202-9700,"600 Tuckahoe Rd, Yonkers, NY 10710, USA",Yonkers,
ChIJhfjMJkPywokRCwsw6FJnvgE,The Hair Palace,salon,hair_salon,http://instagram.com/thedominicanhairpalace,(914) 207-7919,"405 Riverdale Ave, Yonkers, NY 10705, USA",Yonkers,
ChIJ01XOx2bywokRhgj8OvONJ9Y,d'olga exotic hair salon,salon,beauty_salon,,(914) 968-9643,"293 S Broadway, Yonkers, NY 10705, USA",Yonkers,
ChIJHdQnz3vywokRP8vLwYSPRD4,Palisade Hairstylist,salon,hair_salon,http://palisadehairstylis.wix.com/yonkers,(914) 969-8863,"11 Palisade Ave, Yonkers, NY 10701, USA",Yonkers,
ChIJbcM-SmXzwokREX2x-2n1g3Q,The Beauty Bar VIP - Yonkers Hair Salon,salon,beauty_salon,https://instagram.com/_thebeautybarvip?igshid=Y2IzZGU1MTFhOQ==,(914) 387-8851,"55 Cole Street, Yonkers, NY 10710, USA",Yonkers,
ChIJt5yVWEeTwokR2mrmMfYZpzg,Lidia's Hair Salon (The Cosmic Room),salon,hair_salon,https://www.instagram.com/hair_by_lydia,(914) 202-9687,"2239 Central Park Ave, Yonkers, NY 10710, USA",Yonkers,
ChIJ39DcuVvywokRPTlduGL9CrE,Frances's Hair Studio,salon,hair_salon,,(914) 954-8403,"572 S Broadway, Yonkers, NY 10705, USA",Yonkers,
ChIJK-sMr2bywokRGEyZLiRTlxE,Mary's Unisex Salon,salon,hair_salon,,(914) 226-8611,"248 Broadway #3d, Yonkers, NY 10705, USA",Yonkers,
ChIJR-holKzywokRbmixr2dCr1g,Hair Dimension East,salon,hair_salon,http://www.hairdimensionsalons.com/,(914) 776-2200,"850 Bronx River Rd, Yonkers, NY 10708, USA",Yonkers,
ChIJiYAbYXftwokREC8NnrNbARM,MY SALON Suite,salon,beauty_salon,https://www.mysalonsuite.com/yonkers/?utm_source=google_business&utm_medium=search&utm_campaign=profile,(914) 979-1158,"55 Cole Street, Yonkers, NY 10710, USA",Yonkers,
ChIJ003C-sbywokRDzCoqXZ76Ys,Pure Hair Designs,salon,hair_salon,,(914) 237-7729,"1075 Yonkers Ave, Yonkers, NY 10704, USA",Yonkers,
ChIJ6dd_KsrzwokRSHzdw3-O1f8,E.Y Beauty Salon - Dominican Stylist,salon,beauty_salon,,(914) 207-1797,"560 Van Cortlandt Park Ave, Yonkers, NY 10705, USA",Yonkers,
ChIJxzkzrOfywokR70VhNCLuRH0,Sanela's Beauty Salon,salon,beauty_salon,,(914) 751-7500,"914 McLean Ave, Yonkers, NY 10704, USA",Yonkers,
ChIJswE5u_bzwokR0-oX2Y70NYE,Unique Cut Barber Shop,barber,barber_shop,https://uniquecutbarbers.com/,(929) 450-8549,"622 Yonkers Ave, Yonkers, NY 10704, USA",Yonkers,
ChIJnyBvsPjzwokRKZIXIael3E0,Yonkers last stop barbershop,barber,barber_shop,,(914) 433-7500,"262 S Broadway, Yonkers, NY 10705, USA",Yonkers,
ChIJPRhHhmPywokR4hh1LrA-I8Y,Caba's Barber Shop,barber,barber_shop,,(914) 964-0096,"38 Park Hill Ave, Yonkers, NY 10701, USA",Yonkers,
ChIJfY0p_HbzwokRjQPKo-m2SyM,Mc Professional barbershop,barber,barber_shop,https://www.instagram.com/mc_professionalcutz?igsh=MWZhdW41Zzh4ZWNlNA==,(914) 505-3688,"438 S Broadway, Yonkers, NY 10705, USA",Yonkers,
ChIJqz8O47b79IgR-eK1VE8LWCs,Jay Capo Barber Barber shop,barber,barber_shop,,(610) 483-2497,"438 S Broadway, Yonkers, NY 10705, USA",Yonkers,
ChIJi9vYQZbywokRjOmxgk9KnQ4,LNK Yonkers Barbers,barber,barber_shop,https://www.lnkyonkersbarbers.com/,(914) 423-0456,"691 Yonkers Ave, Yonkers, NY 10704, USA",Yonkers,
ChIJ4aT7THvywokR-_nOHQcFBhc,APS Barber Shop,barber,barber_shop,https://booksy.com/en-us/1362783_mirabal-the-barber-at-aps-barber-shop_barber-shop_30923_yonkers#ba_s=seo,(929) 433-9881,"245 New Main St, Yonkers, NY 10701, USA",Yonkers,
ChIJ7zi3wnvywokRPBLkstQ3FX8,MVP BARBER SHOP,barber,barber_shop,,(914) 384-7228,"24 Palisade Ave, Yonkers, NY 10701, USA",Yonkers,
ChIJ162GpqHzwokR0ekYHNnH9TA,Empire Barber Studio and nails,barber,barber_shop,https://instagram.com/empirebarberstudio.inc?igshid=YmMyMTA2M2Y=,(914) 457-0483,"851 Yonkers Ave, Yonkers, NY 10704, USA",Yonkers,
ChIJY9OeRrHzwokRNmuZ6SV247I,Yonkers Barbershop,barber,barber_shop,https://www.facebook.com/profile.php?id=61551733210220&mibextid=opq0tG,(914) 207-6483,"1132 Yonkers Ave, Yonkers, NY 10704, USA",Yonkers,
ChIJoX_qxx7zwokRfLuIslI2bp4,Dary the Outlaw Barber,barber,barber_shop,https://booksy.com/en-us/instant-experiences/widget/1220176?instant_experiences_enabled=true&ig_ix=true,(917) 513-1607,"1131c Yonkers Ave, Yonkers, NY 10704, USA",Yonkers,
ChIJ3_EZjajzwokRRpXjvc5hAU4,Nino-05 Barbershop,barber,barber_shop,,(914) 829-2632,"206 S Broadway, Yonkers, NY 10705, USA",Yonkers,
ChIJCVEQqWbywokRXwWHA89gQOo,Escape Barber Shop 2,barber,barber_shop,,(914) 457-4770,"244 S Broadway, Yonkers, NY 10705, USA",Yonkers,
ChIJjwDY7LjtwokRvnCEiMmOBoE,Le Geit Studio,barber,barber_shop,http://legeitstudio.com/,(914) 207-7913,"670 Central Park Ave, Yonkers, NY 10704, USA",Yonkers,support@legeitstudio.com
ChIJS49nXTXtwokRU0c_c0-bBIA,Untouchables Barbershop,barber,barber_shop,,(914) 819-0464,"1550 Central Park Ave, Yonkers, NY 10710, USA",Yonkers,
ChIJd-dYZfrzwokRNTM8Pshxys8,Barber Shop De Clase,barber,barber_shop,,(914) 514-7008,"158 Elm St, Yonkers, NY 10701, USA",Yonkers,
ChIJA5LROWPywokRtll1IycQoSQ,Eduardo Barber Shop,barber,barber_shop,,(914) 476-5347,"57 Park Hill Ave, Yonkers, NY 10701, USA",Yonkers,
ChIJCVPFZGTtwokRIMZnHvFQpbs,Yonkers finest barber shop,barber,barber_shop,,(914) 968-8380,"849 Midland Ave, Yonkers, NY 10704, USA",Yonkers,
ChIJXzwwLXzywokRbygOU_wEkXA,js all star barbershop,barber,barber_shop,,(212) 542-0211,"108 Elm St, Yonkers, NY 10701, USA",Yonkers,
ChIJoeeRkmTywokR7wGiecGWMKY,Gabriel Barber Shop Unisez,barber,barber_shop,,(914) 423-0652,"260 S Broadway, Yonkers, NY 10705, USA",Yonkers,
ChIJAfs-YYLtwokRea_K3_SYteI,Park Avenue Smiles,dentist,dentist,https://www.yonkersdentalspa.com/,(914) 965-3864,"169 Park Ave, Yonkers, NY 10703, USA",Yonkers,info@yonkersdentalspa.com
ChIJk_kVf5fywokRt_lxYJJt1zc,Yonkers Avenue Dental Affiliated with The Smilist Dental,dentist,dentist,https://thesmilist.com/dentist-locations/upstate-new-york/yonkers-dentist/,(914) 423-1900,"637 Yonkers Ave, Yonkers, NY 10704, USA",Yonkers,
ChIJn5tePXrywokRaH5SQPLoZlk,Twenty First Century Dental - Yonkers Location,dentist,dentist,http://21stcenturydental.net/,(914) 969-2727,"12 Warburton Ave, Yonkers, NY 10701, USA",Yonkers,
ChIJL04_tqTywokRGlHN_47xpSA,Central Park Dental,dentist,dentist,https://www.cparkdental.com/,(914) 207-6087,"876 Mile Square Rd, Yonkers, NY 10704, USA",Yonkers,
ChIJ27gGaAbtwokRg8N7PGtgExw,Saw Mill Dental of Yonkers,dentist,dentist,https://www.sawmilldental.com/,(914) 407-3701,"970 N Broadway STE 306, Yonkers, NY 10701, USA",Yonkers,
ChIJK5NKVArtwokR1RIHur7fe8Y,Yonkers Dental Arts,dentist,dentist,https://www.yonkersdentalarts.com/?utm_source=gmb_auth,(914) 476-4040,"900 N Broadway #32n, Yonkers, NY 10701, USA",Yonkers,
ChIJo2OVbWTtwokRn3MZEOqc-Vk,WestDental,dentist,dentist,https://www.phdental.com/locations/westdental/yonkers-ny/?utm_source=GMB&utm_medium=organic&utm_campaign=yonkers,(914) 825-5655,"216 Market Street, Yonkers, NY 10710, USA",Yonkers,
ChIJt9JEQ_DywokR0QWCCa58nFg,"Westchester Family Dental Implant Center | Dr Babadzhanova DDS, Dr Vero, DDS., P.C, Dr Fumo, D.M.D.",dentist,dentist,https://westchesterdentistryandimplant.com/,(914) 476-0100,"626 McLean Ave, Yonkers, NY 10705, USA",Yonkers,
ChIJ0-NfzzftwokRk7skYmShqfw,Concerned Dental Care of Westchester,dentist,dentist,https://concerneddentalcare.com/locations/westchester/?y_source=1_MTE3NzYxMzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,(914) 337-5252,"35 E Grassy Sprain Rd Suite 103, Yonkers, NY 10710, USA",Yonkers,
ChIJZbres8ySwokRoXnd9Pr6ZT8,IlustraDent,dentist,dentist,https://www.illustradent.com/,(914) 779-4858,"1730 Central Park Ave 2nd Floor, Yonkers, NY 10710, USA",Yonkers,
ChIJ8-7FiIHtwokRcEezIhOcmoQ,Yonkers Dental Implants Center,dentist,dentist,https://www.yonkersdentalspa.com/,(914) 237-2233,"169 Park Ave 1st Floor, Yonkers, NY 10703, USA",Yonkers,info@yonkersdentalspa.com
ChIJ0_v8ZwbtwokRaGfIvf_qBgg,Westchester Smile Design | Part of the Roligo Network,dentist,dentist,https://www.westchestersmiledesign.com/?utm_source=wecapture_listings&utm_id=wecapture,(914) 476-3838,"984 N Broadway #410, Yonkers, NY 10701, USA",Yonkers,
ChIJZT8Jp4HtwokRdqdimGeNJAE,Yonkers Dental Associates PC,dentist,dental_clinic,https://nycdent.com/yonkers,(914) 964-1000,"945 Yonkers Ave, Yonkers, NY 10704, USA",Yonkers,info@nycdent.com
ChIJXVGFwpXtwokRlbbtEKI7y-8,Smiles by Dr. Sofia,dentist,dentist,https://www.smilesbydrsofia.com/,(914) 779-1211,"1663 Central Park Ave, Yonkers, NY 10710, USA",Yonkers,frontdesk@smilesbydrsofia.com
ChIJQx_r5IPtwokRa6MXA7ox2QE,Riverside Dental (Yonkers),dentist,dental_clinic,https://www.riversidedentalhealthpc.com/?utm_source=gmb_auth,(914) 423-9757,"1086 N Broadway #20, Yonkers, NY 10701, USA",Yonkers,
ChIJYQEOYgbtwokR9HPX7GN_bdI,Eden Dental,dentist,dentist,http://edendental.us/,(914) 969-0168,"1034 N Broadway, Yonkers, NY 10701, USA",Yonkers,
ChIJpYmDHtaSwokRd8iGs3lnUbk,Great Expressions Dental Centers - Westchester,dentist,dentist,https://www.greatexpressions.com/dental-offices/dentist-in-yonkers-new-york/,(914) 228-5861,"1990 Central Park Ave, Yonkers, NY 10710, USA",Yonkers,
ChIJ56D9LMHywokRbmvYbkbDKGs,"John D. Constantine, DDS",dentist,dentist,https://www.johnconstantinedds.com/,(914) 237-3600,"300 Kimball Ave, Yonkers, NY 10704, USA",Yonkers,
ChIJ-bwsqu3ywokRbk_icorYb0w,Veritas Dentistry,dentist,dentist,http://www.veritasdentistry.com/?y_source=1_NzkyMDQzMy03MTUtbG9jYXRpb24ud2Vic2l0ZQ==,(914) 968-3838,"348 Wendover Rd, Yonkers, NY 10704, USA",Yonkers,
ChIJq67nb1zywokRrVDIu0641Gc,G & D Dental Care ~ Dr. Belkis Duran D.D.S,dentist,dentist,,(914) 623-7018,"510 S Broadway, Yonkers, NY 10705, USA",Yonkers,
ChIJV18RrgXtwokR1SFKWkPxEhw,Animal Specialty Center,veterinarian,veterinary_care,https://www.animalspecialtycenter.com/?y_source=1_MTE2Njg5NDctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,(914) 457-4000,"9 Odell Plaza, Yonkers, NY 10701, USA",Yonkers,
ChIJ1QurJWztwokRalzqni29bKI,Yonkers Animal Hospital,veterinarian,veterinary_care,https://www.thrivepetcare.com/locations/new-york/yonkers/yonkers-animal-hospital/?utm_source=gmb&utm_medium=web,(914) 965-0557,"526 Saw Mill River Rd, Yonkers, NY 10701, USA",Yonkers,
ChIJLzdfgUrtwokR3fpNAdkChYU,County Animal Clinic,veterinarian,veterinary_care,https://vcahospitals.com/county-animal-clinic?utm_source=maps&utm_medium=organic&utm_campaign=AU_402,(914) 779-5000,"1574 Central Park Ave, Yonkers, NY 10710, USA",Yonkers,
ChIJFzIuQzXtwokRj6WI2d5NllE,VCA County Animal Hospital - Dr Maggiolo,veterinarian,veterinary_care,https://vcahospitals.com/county-animal-clinic/team/angelo-maggiolo,(914) 779-5000,"1574 Central Park Ave, Yonkers, NY 10710, USA",Yonkers,
ChIJKekizjqTwokRSfbloYRvUpE,Banfield Pet Hospital,veterinarian,veterinary_care,https://www.banfield.com/locations/veterinarians/ny/yonkers/yon?utm_source=yext&utm_medium=yext&utm_campaign=yext&cid=yext_local,(914) 771-5223,"2290 Central Park Ave, Yonkers, NY 10710, USA",Yonkers,
ChIJX6UANwiTwokRZjJLzNT4efU,Vetco Total Care,veterinarian,veterinary_care,https://stores.petco.com/ny/yonkers/vet-hospital-yonkers-ny-1714.html,(914) 294-5286,"2350 Central Park Ave, Yonkers, NY 10710, USA",Yonkers,
ChIJtQKdhceSwokRmbR1ozo8YXQ,Tuckahoe Animal Hospital & Pet Center,veterinarian,veterinary_care,http://www.tuckahoeanimalhospital.com/,(914) 395-1500,"20 Depot Square, Tuckahoe, NY 10707, USA",Yonkers,tuckahoeanimalhospital@yahoo.com
ChIJ3xDzj-qSwokRJcLU2YYAGno,Petchester Veterinary,veterinarian,veterinary_care,http://www.petchesterveterinary.com/,(914) 771-7387,"309 White Plains Rd, Eastchester, NY 10709, USA",Yonkers,petchestervets@gmail.com
ChIJt0ulZgOTwokRsstNhrWwXhE,Scarsdale Animal Hospital,veterinarian,veterinary_care,http://www.scarsdaleanimalhospital.org/,(914) 723-0290,"741 Post Rd, Scarsdale, NY 10583, USA",Yonkers,
ChIJH4QniWFZwokRxiTq2667o2E,Groomit,veterinarian,pet_care,https://www.groomit.me/,(888) 396-7170,"1091 Yonkers Ave, Yonkers, NY 10704, USA",Yonkers,help@groomit.me
ChIJo2KtRfPswokR35cW_E-HFP8,Natural Vet for Pets P.C.,veterinarian,veterinary_care,https://www.naturalvetforpets.com/,(914) 478-4100,"585 Warburton Ave, Hastings-On-Hudson, NY 10706, USA",Yonkers,naturalvetforpetspc@gmail.com
ChIJFzIuQzXtwokRPpSNePb_1Hk,Northeast Veterinary Dermatology Specialists,veterinarian,veterinary_care,http://www.nevetdermatology.com/about-us/hospital-locations/,(914) 777-3376,"1574 Central Park Ave, Yonkers, NY 10710, USA",Yonkers,info.norwalk@medvet.com
ChIJxcO_fG6NwokRIusHfMuK-1A,Pelham Animal Hospital,veterinarian,veterinary_care,https://www.pelhamanimalhospital.com/,(914) 738-2665,"74 Lincoln Ave, Pelham, NY 10803, USA",Yonkers,
ChIJA7CCtZfzwokRPru_mkuiKII,Broadway Animal Hospital of Riverdale,veterinarian,veterinary_care,http://www.broadwayanimalhospitalofriverdale.com/,(718) 543-5600,"5664 Broadway, Bronx, NY 10463, USA",Yonkers,hello@bahriverdale.com
ChIJoUtJxW-NwokRHE7Us4lXbIQ,Manor Veterinary Clinic,veterinarian,veterinary_care,http://www.manorvet.vetsuite.com/,(914) 738-6262,"310 Fifth Ave, Pelham, NY 10803, USA",Yonkers,manorvets@gmail.com
ChIJubThzqj0wokRQSDVQ07dNWg,Animal Hospital of Morris Park,veterinarian,veterinary_care,http://www.bronxanimalhospital.com/,(718) 822-3309,"1135 Morris Park Ave, Bronx, NY 10461, USA",Yonkers,
ChIJSSKWOnXzwokRsQAJqjmpuAw,Tailor & Cleaners,dry_cleaner,laundry,https://gettysquare.wixsite.com/tailor-and-cleaners-?y_source=1_MTAxMDc2NTk0MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,(914) 969-5503,"19a N Broadway, Yonkers, NY 10701, USA",Yonkers,cesar.quezada62@yahoo.com
ChIJM7z2h4DywokRuGlnZqcj3-E,Life Cleaners & Tailors Inc,dry_cleaner,laundry,,(914) 968-1525,"300 Nepperhan Ave, Yonkers, NY 10701, USA",Yonkers,
ChIJjQoymmjtwokRDapSNAyU98o,Bryn Mawr Dry Cleaners,dry_cleaner,laundry,http://www.brynmawrdrycleaners.com/,(914) 376-3246,"135 Lockwood Ave, Yonkers, NY 10701, USA",Yonkers,
ChIJXYlC_HvywokRnW8LYHKJ-ZQ,D&Y Professional Dry Cleaning And Tailoring,dry_cleaner,laundry,,(914) 476-0840,"43 Palisade Ave, Yonkers, NY 10701, USA",Yonkers,
ChIJ-fXWl5fywokRYeh8-v7mw1A,Miracle Cleaners,dry_cleaner,laundry,,(914) 965-0734,"683 Yonkers Ave ste 1, Yonkers, NY 10704, USA",Yonkers,
ChIJ0dDPLm3twokRrqwstUAvljg,Frey's Cleaners,dry_cleaner,laundry,,(914) 963-2694,"926 Nepperhan Ave, Yonkers, NY 10703, USA",Yonkers,
ChIJi8-BT1zywokRcCbgnVa7wyE,Broadway Cleaners,dry_cleaner,laundry,,(914) 423-0908,"479 S Broadway, Yonkers, NY 10705, USA",Yonkers,
ChIJQRlgke_ywokRKolKLGS-mvA,Son Cleaners,dry_cleaner,laundry,,(914) 963-3800,"706 McLean Ave, Yonkers, NY 10704, USA",Yonkers,
ChIJez9vp0TywokRkiJLcsVxIFc,HR. French Cleaners,dry_cleaner,laundry,,(914) 965-9444,"Yonkers, NY 10705, USA",Yonkers,
ChIJqSsDiCvzwokRISlgK7eiqZo,VALENTINA DRY CLEANERS,dry_cleaner,laundry,,(914) 968-1880,"323 Yonkers Ave, Yonkers, NY 10701, USA",Yonkers,
ChIJPz_1LffywokR_sQ4iiSvcaU,Aunt Cleaners,dry_cleaner,laundry,,(914) 207-8338,"481 McLean Ave, Yonkers, NY 10705, USA",Yonkers,
ChIJJ4yET1_ywokRMbvrCkZnqAY,Haig Cleaners,dry_cleaner,laundry,,(914) 963-1819,"175 McLean Ave Apartment 1, Yonkers, NY 10705, USA",Yonkers,
ChIJw4EuDLfzwokRdsmnTu9vzto,Benny's Dry Cleaners,dry_cleaner,laundry,,(914) 803-3060,"159 Radford St, Yonkers, NY 10705, USA",Yonkers,
ChIJbfd3Db7ywokRpRc2iP__BMg,Crystal Cleaners,dry_cleaner,laundry,,(914) 965-6102,"796 Yonkers Ave, Yonkers, NY 10704, USA",Yonkers,
ChIJuSD5PMfywokRIVpz0V7lLUo,Angel Cleaners,dry_cleaner,laundry,,(914) 237-5959,"346 Kimball Ave, Yonkers, NY 10704, USA",Yonkers,
ChIJ-5DjOdLzwokR03TRvOtiJuI,Washpro Laundry Pickup Service,dry_cleaner,laundry,https://washproinc.com/,(800) 461-5004,"175 Valentine Ln, Yonkers, NY 10705, USA",Yonkers,info@washproinc.com
ChIJMc_gLUjtwokRaveNVpwEVMs,Peri-Lee Cleaners,dry_cleaner,laundry,,(914) 337-2277,"469 Tuckahoe Rd, Yonkers, NY 10710, USA",Yonkers,
ChIJ8xCFWKDywokR-W_cDlau-Hw,Midland Cleaner Corporation,dry_cleaner,laundry,,(914) 964-6617,"837 Midland Ave, Yonkers, NY 10704, USA",Yonkers,
ChIJt7wLZQDtwokRFR9HchSl4N8,Hely Valet Cleaners,dry_cleaner,laundry,,,"118 Lake Ave, Yonkers, NY 10703, USA",Yonkers,
ChIJz9s6lmTywokROjXKbveTJd4,New Main Laundromat,dry_cleaner,laundry,http://new-main-laundromat.jany.io/,(914) 965-3500,"228 New Main St, Yonkers, NY 10701, USA",Yonkers,
ChIJ5Tdd0abzwokRNFS-vxMA3yU,Cara Mobile Oil Change & Auto Repair,auto_repair,car_repair,https://caraauto.com/,(917) 502-6040,"63 Wells Ave Apartment 1007, Yonkers, NY 10701, USA",Yonkers,
ChIJh6Yl55XywokRYm3jEvLmpVM,Hughes Motors Auto Repair,auto_repair,car_repair,https://www.sunocoyonkers.com/,(914) 745-7809,"493 Central Park Ave, Yonkers, NY 10705, USA",Yonkers,
ChIJlT45iIDywokRHbD_-VCqmr8,C&R Auto Repair Of Yonkers Inc.,auto_repair,car_repair,,(914) 968-9290,"280 Nepperhan Ave, Yonkers, NY 10701, USA",Yonkers,
ChIJg5ENCfDywokRl5tWIS_F23M,Central Tire & Auto Repair of Yonkers,auto_repair,car_repair,http://www.centraltireandauto.com/,(914) 966-0002,"51 Central Park Ave, Yonkers, NY 10705, USA",Yonkers,
ChIJv-IBKn7ywokR3H9Kik-ALJI,C & B Automotive,auto_repair,car_repair,https://candbautomotive.com/,(914) 969-0909,"270 Nepperhan Ave, Yonkers, NY 10701, USA",Yonkers,cbauto.hd@gmail.com
ChIJFeIZsVvywokRIBzDOiNmDI0,Milad Nukho & Sons,auto_repair,car_repair,https://miladnukhoautony.com/,(914) 969-9023,"578 S Broadway, Yonkers, NY 10705, USA",Yonkers,service@byrdauto.com
ChIJq6sdlt3ywokR4fDfszrkGKk,Mc Lean Auto Shop,auto_repair,car_repair,http://mc-lean-auto-shop.edan.io/,(914) 237-4224,"1014 McLean Ave, Yonkers, NY 10704, USA",Yonkers,
ChIJEz4RUFrywokRgU3IouLyP90,Affordable Auto Repair,auto_repair,car_repair,,(914) 226-8824,"597 S Broadway, Yonkers, NY 10705, USA",Yonkers,
ChIJHw-zqWbywokRGd1LL1pn8j0,Yonkers Auto Repair,auto_repair,car_repair,,(914) 623-7066,"193 S Broadway, Yonkers, NY 10701, USA",Yonkers,
ChIJdU9Fo_rywokRoKhSqy4Bl1c,Master Mechanix Inc,auto_repair,car_repair,,(914) 963-4774,"23 Central Park Ave, Yonkers, NY 10705, USA",Yonkers,
ChIJEWqov17ywokR5pohwNaRpTQ,G & J Auto Repair,auto_repair,car_repair,http://g-j-auto-repair.jany.io/,(914) 968-6703,"79 McLean Ave, Yonkers, NY 10705, USA",Yonkers,
ChIJZ91BpVzywokRzkJ7axg0aeg,L & S Auto Repair Inc,auto_repair,car_repair,,(914) 969-2399,"222 Valentine Ln, Yonkers, NY 10705, USA",Yonkers,
ChIJMRsx5GrtwokRRLxpWiWR42g,No Limit Yonkers Auto Body Shop,auto_repair,car_repair,https://www.nolimityonkers.com/,(914) 969-0504,"254 Saw Mill River Rd, Yonkers, NY 10701, USA",Yonkers,shop@pcnyxnolimit.com
ChIJb_0hq0HtwokRMRptbT-aPQs,W12 Garage,auto_repair,car_repair,http://w12garage.com/,(914) 361-3076,"985 Central Park Ave, Yonkers, NY 10704, USA",Yonkers,SERVICE@W12GARAGE.COM
ChIJda1LVe_ywokRbGfGzO2mhvc,McLean Auto Center Corp,auto_repair,car_repair,,(914) 237-8574,"816 McLean Ave, Yonkers, NY 10704, USA",Yonkers,
ChIJheTUVHDtwokRrbf_PWehXN0,Jeco Automobile Repair,auto_repair,car_repair,,(914) 207-8727,"723 Nepperhan Ave, Yonkers, NY 10703, USA",Yonkers,
ChIJf8WbMgTtwokRd3KRj0TCsH4,Klodi Auto Repairs,auto_repair,car_repair,,(914) 968-0666,"282 Warburton Ave, Yonkers, NY 10701, USA",Yonkers,
ChIJD4L-IFntwokRRVpUt5lOvjA,Scaringella Auto Repair,auto_repair,car_repair,,(914) 375-3042,"21 Fullerton Ave, Yonkers, NY 10704, USA",Yonkers,
ChIJffIqZWTywokRbuqJNRD_QL8,H & S Auto Repair Inc - NYS Inspection,auto_repair,car_repair,,(914) 207-1050,"316 New Main St, Yonkers, NY 10701, USA",Yonkers,
ChIJF_svUbzywokRjMyHPv31gkk,Meineke Car Care Center,auto_repair,car_repair,https://www.meineke.com/locations/ny/yonkers-145/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,(914) 410-6950,"597 Central Park Ave, Yonkers, NY 10704, USA",Yonkers,
